unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1662105600,2022-09-02 08:00:00,BTC/USDT,20120,20120,20087,20104,0.33110207,6656.476015280001
1662102000,2022-09-02 07:00:00,BTC/USDT,20074,20074,20058,20058,0.00731807,146.78584806
1662098400,2022-09-02 06:00:00,BTC/USDT,20112,20123,20090,20090,0.52775512,10602.600360800001
1662094800,2022-09-02 05:00:00,BTC/USDT,20171,20171,20098,20110,0.44973287,9044.1280157
1662091200,2022-09-02 04:00:00,BTC/USDT,20151,20227,20151,20212,0.21162575,4277.379659
1662087600,2022-09-02 03:00:00,BTC/USDT,20038,20226,20038,20200,0.08676502,1752.653404
1662084000,2022-09-02 02:00:00,BTC/USDT,20059,20059,19964,20030,1.28336495,25705.7999485
1662080400,2022-09-02 01:00:00,BTC/USDT,20069,20083,20012,20039,0.84380619,16909.03224141
1662076800,2022-09-02 00:00:00,BTC/USDT,20123,20123,20053,20076,2.04461271,41047.64476596
1662073200,2022-09-01 23:00:00,BTC/USDT,20078,20118,20058,20116,0.13741132,2764.16611312
1662069600,2022-09-01 22:00:00,BTC/USDT,20105,20173,20069,20085,0.57524342,11553.764090699999
1662066000,2022-09-01 21:00:00,BTC/USDT,20095,20102,20057,20102,0.03358364,675.0983312799999
1662062400,2022-09-01 20:00:00,BTC/USDT,19894,20062,19894,20062,0.23422111,4698.943908820001
1662058800,2022-09-01 19:00:00,BTC/USDT,19811,19884,19781,19816,0.92331927,18296.494654320002
1662055200,2022-09-01 18:00:00,BTC/USDT,19724,19928,19699,19814,4.00081111,79272.07133353999
1662051600,2022-09-01 17:00:00,BTC/USDT,19655,19886,19655,19718,2.44817318,48273.07876324
1662048000,2022-09-01 16:00:00,BTC/USDT,19785,19796,19585,19627,5.59492556,109811.60396612
1662044400,2022-09-01 15:00:00,BTC/USDT,19749,19820,19723,19771,2.90809930,57496.0312603
1662040800,2022-09-01 14:00:00,BTC/USDT,19899,19932,19673,19673,1.55441603,30580.026558190002
1662037200,2022-09-01 13:00:00,BTC/USDT,19991,20011,19953,20011,0.02248333,449.91391662999996
1662033600,2022-09-01 12:00:00,BTC/USDT,20073,20073,20005,20013,0.38601840,7725.3862392
1662030000,2022-09-01 11:00:00,BTC/USDT,20029,20036,20001,20036,1.34803548,27009.23887728
1662026400,2022-09-01 10:00:00,BTC/USDT,19935,20003,19935,20003,0.52505695,10502.714170849998
1662022800,2022-09-01 09:00:00,BTC/USDT,19926,19971,19832,19932,11.92507215,237690.53809380002
1662019200,2022-09-01 08:00:00,BTC/USDT,19903,19920,19820,19920,2.87498228,57269.64701759999
1662015600,2022-09-01 07:00:00,BTC/USDT,19915,19938,19818,19852,1.62611011,32281.53790372
1662012000,2022-09-01 06:00:00,BTC/USDT,20039,20045,19988,19988,2.51501552,50270.13021376
1662008400,2022-09-01 05:00:00,BTC/USDT,20059,20122,20029,20038,2.82955018,56698.526506840004
1662004800,2022-09-01 04:00:00,BTC/USDT,20045,20079,19998,20060,3.75346776,75294.5632656
1662001200,2022-09-01 03:00:00,BTC/USDT,20108,20151,19983,19983,5.61663216,112237.16045328
1661997600,2022-09-01 02:00:00,BTC/USDT,20157,20185,20092,20092,0.17256354,3467.14664568
1661994000,2022-09-01 01:00:00,BTC/USDT,20124,20135,20124,20128,0.06625865,1333.6541072
1661990400,2022-09-01 00:00:00,BTC/USDT,20047,20123,20007,20092,0.10606453,2131.04853676
1661986800,2022-08-31 23:00:00,BTC/USDT,20114,20114,19977,20041,2.00425234,40167.22114594
1661983200,2022-08-31 22:00:00,BTC/USDT,20140,20154,20098,20149,4.28233355,86284.73869895
1661979600,2022-08-31 21:00:00,BTC/USDT,20187,20233,20175,20203,2.07238644,41868.423247319995
1661976000,2022-08-31 20:00:00,BTC/USDT,20213,20236,20164,20198,5.75691358,116278.14048884
1661972400,2022-08-31 19:00:00,BTC/USDT,20099,20293,20088,20217,0.59141589,11956.655048130002
1661968800,2022-08-31 18:00:00,BTC/USDT,20032,20032,19954,19954,0.16616488,3315.6540155199996
1661965200,2022-08-31 17:00:00,BTC/USDT,20062,20126,19906,19987,0.62791794,12550.19586678
1661961600,2022-08-31 16:00:00,BTC/USDT,20081,20126,20018,20033,0.84913005,17010.62229165
1661958000,2022-08-31 15:00:00,BTC/USDT,20019,20140,19876,20122,0.38045665,7655.5487113
1661954400,2022-08-31 14:00:00,BTC/USDT,20296,20312,20173,20173,1.00416969,20257.115156369997
1661950800,2022-08-31 13:00:00,BTC/USDT,20300,20344,20270,20307,3.01680717,61262.30320119
1661947200,2022-08-31 12:00:00,BTC/USDT,20329,20329,20218,20218,0.04951343,1001.06252774
1661943600,2022-08-31 11:00:00,BTC/USDT,20360,20360,20273,20273,0.90194746,18285.180856580002
1661940000,2022-08-31 10:00:00,BTC/USDT,20264,20376,20264,20371,0.12379314,2521.79005494
1661936400,2022-08-31 09:00:00,BTC/USDT,20224,20227,20180,20191,1.25730626,25386.27069566
1661932800,2022-08-31 08:00:00,BTC/USDT,20322,20322,20152,20222,1.42404527,28797.04344994
1661929200,2022-08-31 07:00:00,BTC/USDT,20228,20287,20225,20266,0.20080673,4069.5491901799996
1661925600,2022-08-31 06:00:00,BTC/USDT,20307,20307,20234,20242,0.06293147,1273.85881574
1661922000,2022-08-31 05:00:00,BTC/USDT,20322,20380,20306,20339,45.19606187,919242.70237393
1661918400,2022-08-31 04:00:00,BTC/USDT,20351,20351,20349,20349,0.10000000,2034.9
1661914800,2022-08-31 03:00:00,BTC/USDT,20358,20358,20355,20358,0.21000000,4275.18
1661911200,2022-08-31 02:00:00,BTC/USDT,20314,20392,20314,20392,0.19576367,3992.01275864
1661907600,2022-08-31 01:00:00,BTC/USDT,20034,20230,20002,20216,0.27125489,5483.688856240001
1661904000,2022-08-31 00:00:00,BTC/USDT,19876,19971,19876,19971,0.18452094,3685.06769274
1661900400,2022-08-30 23:00:00,BTC/USDT,19790,19798,19790,19798,0.00342047,67.71846506
1661896800,2022-08-30 22:00:00,BTC/USDT,19849,19890,19801,19890,0.74042255,14727.0045195
1661893200,2022-08-30 21:00:00,BTC/USDT,19955,19966,19916,19938,0.13368803,2665.4719421400005
1661889600,2022-08-30 20:00:00,BTC/USDT,19890,20045,19865,19976,0.41090051,8208.14858776
1661886000,2022-08-30 19:00:00,BTC/USDT,19840,20072,19840,19904,1.37546315,27377.2185376
1661882400,2022-08-30 18:00:00,BTC/USDT,19697,19712,19688,19712,0.06929338,1365.91110656
1661878800,2022-08-30 17:00:00,BTC/USDT,19683,19683,19625,19625,0.48746398,9566.4806075
1661875200,2022-08-30 16:00:00,BTC/USDT,19745,19890,19607,19607,0.26832421,5261.03278547
1661871600,2022-08-30 15:00:00,BTC/USDT,19745,19817,19675,19817,0.66215382,13121.90225094
1661868000,2022-08-30 14:00:00,BTC/USDT,20119,20119,19803,19817,0.15421829,3056.1438529300003
1661864400,2022-08-30 13:00:00,BTC/USDT,20383,20383,20255,20255,1.33733874,27087.796178700002
1661860800,2022-08-30 12:00:00,BTC/USDT,20411,20412,20296,20359,0.42957415,8745.70011985
1661857200,2022-08-30 11:00:00,BTC/USDT,20401,20403,20365,20365,0.70638406,14385.5113819
1661853600,2022-08-30 10:00:00,BTC/USDT,20411,20411,20406,20406,0.02864547,584.5394608199999
1661850000,2022-08-30 09:00:00,BTC/USDT,20400,20435,20393,20429,0.60831991,12427.367441389999
1661846400,2022-08-30 08:00:00,BTC/USDT,20441,20492,20398,20398,1.16140316,23690.301657680004
1661842800,2022-08-30 07:00:00,BTC/USDT,20421,20421,20421,20421,0.00000000,0.0
1661839200,2022-08-30 06:00:00,BTC/USDT,20407,20421,20390,20421,0.14360390,2932.5352419
1661835600,2022-08-30 05:00:00,BTC/USDT,20424,20424,20375,20380,0.24388979,4970.4739202
1661832000,2022-08-30 04:00:00,BTC/USDT,20341,20493,20340,20460,0.27586174,5644.1312004
1661828400,2022-08-30 03:00:00,BTC/USDT,20250,20258,20250,20258,0.07113707,1441.09476406
1661824800,2022-08-30 02:00:00,BTC/USDT,20156,20192,20148,20190,0.23349527,4714.2695013
1661821200,2022-08-30 01:00:00,BTC/USDT,20138,20158,20125,20157,0.21220621,4277.44057497
1661817600,2022-08-30 00:00:00,BTC/USDT,20222,20222,20222,20222,0.06981448,1411.7884145599999
1661814000,2022-08-29 23:00:00,BTC/USDT,20159,20300,20149,20300,0.22444442,4556.221726
1661810400,2022-08-29 22:00:00,BTC/USDT,20219,20227,20180,20187,0.03070185,619.77824595
1661806800,2022-08-29 21:00:00,BTC/USDT,20173,20181,20173,20181,0.01261608,254.60511048
1661803200,2022-08-29 20:00:00,BTC/USDT,20155,20179,20155,20179,0.00762225,153.80938275
1661799600,2022-08-29 19:00:00,BTC/USDT,20193,20193,20099,20112,0.46547447,9361.622540639999
1661796000,2022-08-29 18:00:00,BTC/USDT,20166,20193,20131,20131,0.15502767,3120.86202477
1661792400,2022-08-29 17:00:00,BTC/USDT,20313,20313,20255,20267,0.04363757,884.40263119
1661788800,2022-08-29 16:00:00,BTC/USDT,20312,20378,20259,20267,0.14820968,3003.76558456
1661785200,2022-08-29 15:00:00,BTC/USDT,20215,20215,20174,20175,0.20549837,4145.92961475
1661781600,2022-08-29 14:00:00,BTC/USDT,20198,20358,20136,20136,0.21136999,4256.14611864
1661778000,2022-08-29 13:00:00,BTC/USDT,19940,20128,19940,20128,0.04827092,971.59707776
1661774400,2022-08-29 12:00:00,BTC/USDT,19814,19972,19814,19972,0.09513847,1900.10552284
1661770800,2022-08-29 11:00:00,BTC/USDT,19836,19836,19779,19806,0.10857968,2150.52914208
1661767200,2022-08-29 10:00:00,BTC/USDT,19824,19843,19824,19843,0.10248887,2033.68664741
1661763600,2022-08-29 09:00:00,BTC/USDT,19790,19790,19790,19790,0.00000000,0.0
1661760000,2022-08-29 08:00:00,BTC/USDT,19912,19912,19790,19790,0.10723855,2122.2509045
1661756400,2022-08-29 07:00:00,BTC/USDT,19825,19838,19805,19838,0.45849342,9095.59246596
1661752800,2022-08-29 06:00:00,BTC/USDT,19845,19846,19845,19846,0.26870000,5332.6202
1661749200,2022-08-29 05:00:00,BTC/USDT,19800,19800,19800,19800,0.00504337,99.858726
1661745600,2022-08-29 04:00:00,BTC/USDT,19909,19909,19828,19828,0.26217884,5198.48203952
1661742000,2022-08-29 03:00:00,BTC/USDT,19747,19907,19747,19907,0.66477141,13233.604458869999
1661738400,2022-08-29 02:00:00,BTC/USDT,19635,19635,19635,19635,0.00000000,0.0
1661734800,2022-08-29 01:00:00,BTC/USDT,19626,19635,19601,19635,0.18273982,3588.0963656999998
1661731200,2022-08-29 00:00:00,BTC/USDT,19576,19613,19576,19592,0.06312603,1236.76517976
1661727600,2022-08-28 23:00:00,BTC/USDT,19814,19814,19552,19552,0.13388120,2617.6452224
1661724000,2022-08-28 22:00:00,BTC/USDT,19917,19917,19917,19917,0.00429239,85.49153163
1661720400,2022-08-28 21:00:00,BTC/USDT,19976,19976,19963,19963,0.31910751,6370.34322213
1661716800,2022-08-28 20:00:00,BTC/USDT,19971,19971,19971,19971,0.00429415,85.75846965
1661713200,2022-08-28 19:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661709600,2022-08-28 18:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661706000,2022-08-28 17:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661702400,2022-08-28 16:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661698800,2022-08-28 15:00:00,BTC/USDT,19957,19957,19957,19957,0.05127134,1023.22213238
1661695200,2022-08-28 14:00:00,BTC/USDT,19950,19950,19950,19950,0.00000000,0.0
1661691600,2022-08-28 13:00:00,BTC/USDT,19935,19950,19935,19950,0.00576617,115.03509150000001
1661688000,2022-08-28 12:00:00,BTC/USDT,19987,19987,19987,19987,0.08487423,1696.38123501
1661684400,2022-08-28 11:00:00,BTC/USDT,20019,20019,20019,20019,0.12238373,2449.99989087
1661680800,2022-08-28 10:00:00,BTC/USDT,19969,19983,19969,19983,1.00044045,19991.801512349997
1661677200,2022-08-28 09:00:00,BTC/USDT,20029,20052,20012,20020,0.27405122,5486.505424399999
1661673600,2022-08-28 08:00:00,BTC/USDT,20045,20045,20010,20010,0.48737559,9752.3855559
1661670000,2022-08-28 07:00:00,BTC/USDT,20020,20034,20020,20034,0.06072587,1216.58207958
1661666400,2022-08-28 06:00:00,BTC/USDT,20055,20055,20055,20055,0.00500000,100.275
1661662800,2022-08-28 05:00:00,BTC/USDT,19998,20040,19940,20040,1.42312267,28519.378306799998
1661659200,2022-08-28 04:00:00,BTC/USDT,19983,19983,19983,19983,0.00213195,42.60275685
1661655600,2022-08-28 03:00:00,BTC/USDT,20141,20141,20141,20141,0.00000000,0.0
1661652000,2022-08-28 02:00:00,BTC/USDT,20025,20141,20025,20141,1.09933408,22141.68770528
1661648400,2022-08-28 01:00:00,BTC/USDT,19991,20039,19991,20039,1.69484287,33962.95627193
1661644800,2022-08-28 00:00:00,BTC/USDT,20043,20043,19947,19947,0.59587339,11885.88651033
1661641200,2022-08-27 23:00:00,BTC/USDT,20024,20024,20024,20024,0.00180736,36.19057664
1661637600,2022-08-27 22:00:00,BTC/USDT,19917,20054,19917,20014,0.02583592,517.0801028799999
1661634000,2022-08-27 21:00:00,BTC/USDT,20027,20027,20027,20027,0.00049932,9.99988164
1661630400,2022-08-27 20:00:00,BTC/USDT,19976,20009,19976,20009,0.12921722,2585.50735498
1661626800,2022-08-27 19:00:00,BTC/USDT,19974,19974,19974,19974,0.01901715,379.8485541
1661623200,2022-08-27 18:00:00,BTC/USDT,19988,20011,19988,20011,0.12594302,2520.2457732199996
1661619600,2022-08-27 17:00:00,BTC/USDT,20090,20102,20090,20102,0.64906875,13047.580012499999
1661616000,2022-08-27 16:00:00,BTC/USDT,20001,20001,19860,19913,0.01859168,370.21612383999997
1661612400,2022-08-27 15:00:00,BTC/USDT,20029,20029,19800,19994,1.23472401,24687.07185594
1661608800,2022-08-27 14:00:00,BTC/USDT,20199,20199,20085,20085,1.22171880,24538.222098000002
1661605200,2022-08-27 13:00:00,BTC/USDT,20205,20230,20140,20230,1.52777630,30906.914549
1661601600,2022-08-27 12:00:00,BTC/USDT,20202,20202,20202,20202,0.05946327,1201.27698054
1661598000,2022-08-27 11:00:00,BTC/USDT,20204,20204,20204,20204,0.00000000,0.0
1661594400,2022-08-27 10:00:00,BTC/USDT,20197,20204,20196,20204,0.56811771,11478.25021284
1661590800,2022-08-27 09:00:00,BTC/USDT,20195,20195,20154,20158,5.41809258,109217.91022764
1661587200,2022-08-27 08:00:00,BTC/USDT,20208,20209,20208,20209,0.00916840,185.2841956
1661583600,2022-08-27 07:00:00,BTC/USDT,20104,20104,20104,20104,0.00000000,0.0
1661580000,2022-08-27 06:00:00,BTC/USDT,20127,20140,20104,20104,0.24327333,4890.76702632
1661576400,2022-08-27 05:00:00,BTC/USDT,20113,20113,19984,20096,0.40680049,8175.06264704
1661572800,2022-08-27 04:00:00,BTC/USDT,20197,20197,20169,20190,0.61817717,12480.9970623
1661569200,2022-08-27 03:00:00,BTC/USDT,20209,20235,20209,20235,0.00505389,102.26546415
1661565600,2022-08-27 02:00:00,BTC/USDT,20218,20261,20174,20261,0.49044413,9936.88851793
1661562000,2022-08-27 01:00:00,BTC/USDT,20282,20282,20282,20282,0.12326066,2499.9727061199997
1661558400,2022-08-27 00:00:00,BTC/USDT,20299,20360,20298,20309,0.80012574,16249.75365366
1661554800,2022-08-26 23:00:00,BTC/USDT,20596,20596,20144,20238,1.72014192,34812.23217696
1661551200,2022-08-26 22:00:00,BTC/USDT,20629,20669,20600,20617,0.01740795,358.89970515
1661547600,2022-08-26 21:00:00,BTC/USDT,20670,20690,20670,20690,2.42330000,50138.077
1661544000,2022-08-26 20:00:00,BTC/USDT,20691,20691,20691,20691,0.07000000,1448.3700000000001
1661540400,2022-08-26 19:00:00,BTC/USDT,20640,20640,20640,20640,0.04480186,924.7103903999999
1661536800,2022-08-26 18:00:00,BTC/USDT,20577,20709,20546,20709,2.38701276,49432.64724684
1661533200,2022-08-26 17:00:00,BTC/USDT,20757,20757,20757,20757,0.10000000,2075.7000000000003
1661529600,2022-08-26 16:00:00,BTC/USDT,20778,20788,20500,20724,5.00718967,103768.99872108
1661526000,2022-08-26 15:00:00,BTC/USDT,21070,21070,20643,20731,11.73575733,243293.98520823
1661522400,2022-08-26 14:00:00,BTC/USDT,21579,21800,21129,21186,3.64802647,77287.08879342
1661518800,2022-08-26 13:00:00,BTC/USDT,21715,21841,21690,21699,0.32783890,7113.7762911
1661515200,2022-08-26 12:00:00,BTC/USDT,21174,21657,21174,21653,2.13457895,46220.03800435
1661511600,2022-08-26 11:00:00,BTC/USDT,21387,21387,21146,21203,1.52055540,32240.3361462
1661508000,2022-08-26 10:00:00,BTC/USDT,21385,21397,21354,21397,0.06515894,1394.2058391799999
1661504400,2022-08-26 09:00:00,BTC/USDT,21381,21381,21381,21381,0.00000000,0.0
1661500800,2022-08-26 08:00:00,BTC/USDT,21381,21381,21381,21381,0.00000000,0.0
1661497200,2022-08-26 07:00:00,BTC/USDT,21433,21434,21381,21381,0.07055501,1508.53666881
1661493600,2022-08-26 06:00:00,BTC/USDT,21434,21434,21414,21434,0.02298096,492.57389664000004
1661490000,2022-08-26 05:00:00,BTC/USDT,21489,21489,21364,21408,0.50427611,10795.542962880001
1661486400,2022-08-26 04:00:00,BTC/USDT,21510,21510,21507,21507,0.60910049,13099.92423843
1661482800,2022-08-26 03:00:00,BTC/USDT,21590,21590,21573,21573,0.12000000,2588.7599999999998
1661479200,2022-08-26 02:00:00,BTC/USDT,21574,21592,21574,21576,0.66100205,14261.780230800001
1661475600,2022-08-26 01:00:00,BTC/USDT,21519,21519,21519,21519,0.00000000,0.0
1661472000,2022-08-26 00:00:00,BTC/USDT,21557,21557,21519,21519,0.00660131,142.05358989
1661468400,2022-08-25 23:00:00,BTC/USDT,21568,21568,21568,21568,0.00000000,0.0
1661464800,2022-08-25 22:00:00,BTC/USDT,21568,21568,21568,21568,0.00000000,0.0
1661461200,2022-08-25 21:00:00,BTC/USDT,21568,21568,21568,21568,0.00000000,0.0
1661457600,2022-08-25 20:00:00,BTC/USDT,21568,21568,21568,21568,0.00120494,25.98814592
1661454000,2022-08-25 19:00:00,BTC/USDT,21519,21519,21519,21519,0.00000000,0.0
1661450400,2022-08-25 18:00:00,BTC/USDT,21519,21519,21519,21519,0.00119450,25.704445500000002
1661446800,2022-08-25 17:00:00,BTC/USDT,21442,21442,21442,21442,0.00483916,103.76126872
1661443200,2022-08-25 16:00:00,BTC/USDT,21545,21545,21432,21432,0.15193388,3256.2469161599997
1661439600,2022-08-25 15:00:00,BTC/USDT,21590,21590,21550,21551,0.44538823,9598.56174473
1661436000,2022-08-25 14:00:00,BTC/USDT,21736,21743,21682,21743,0.01738218,377.94073974
1661432400,2022-08-25 13:00:00,BTC/USDT,21610,21670,21610,21670,0.01553101,336.5569867
1661428800,2022-08-25 12:00:00,BTC/USDT,21706,21706,21652,21652,0.32321884,6998.33432368
1661425200,2022-08-25 11:00:00,BTC/USDT,21704,21705,21704,21705,0.00792448,172.0008384
1661421600,2022-08-25 10:00:00,BTC/USDT,21720,21725,21689,21703,0.84487952,18336.42022256
1661418000,2022-08-25 09:00:00,BTC/USDT,21690,21690,21690,21690,0.00163376,35.436254399999996
1661414400,2022-08-25 08:00:00,BTC/USDT,21731,21731,21695,21695,0.02591393,562.2027113500001
1661410800,2022-08-25 07:00:00,BTC/USDT,21698,21720,21698,21720,0.02741281,595.4062332
1661407200,2022-08-25 06:00:00,BTC/USDT,21578,21705,21578,21688,0.29894656,6483.552993279999
1661403600,2022-08-25 05:00:00,BTC/USDT,21541,21575,21496,21575,0.05906739,1274.37893925
1661400000,2022-08-25 04:00:00,BTC/USDT,21553,21553,21553,21553,0.00158683,34.20094699
1661396400,2022-08-25 03:00:00,BTC/USDT,21517,21548,21466,21490,0.02805697,602.9442853
1661392800,2022-08-25 02:00:00,BTC/USDT,21524,21537,21524,21537,0.09086113,1956.8761568099999
1661389200,2022-08-25 01:00:00,BTC/USDT,21481,21587,21479,21587,0.91014764,19647.357104680003
1661385600,2022-08-25 00:00:00,BTC/USDT,21355,21400,21321,21400,0.13272424,2840.2987359999997
1661382000,2022-08-24 23:00:00,BTC/USDT,21495,21495,21365,21365,1.47416017,31495.43203205
1661378400,2022-08-24 22:00:00,BTC/USDT,21481,21494,21481,21488,0.09227667,1982.8410849600002
1661374800,2022-08-24 21:00:00,BTC/USDT,21701,21701,21701,21701,0.00000000,0.0
1661371200,2022-08-24 20:00:00,BTC/USDT,21713,21741,21675,21701,7.38323365,160223.55343865
1661367600,2022-08-24 19:00:00,BTC/USDT,21726,21805,21726,21805,0.51780221,11290.67718905
1661364000,2022-08-24 18:00:00,BTC/USDT,21711,21711,21711,21711,0.00000000,0.0
1661360400,2022-08-24 17:00:00,BTC/USDT,21711,21711,21711,21711,0.02842930,617.2285323
1661356800,2022-08-24 16:00:00,BTC/USDT,21633,22222,21633,21764,0.12797084,2785.15736176
1661353200,2022-08-24 15:00:00,BTC/USDT,21478,21641,21478,21641,0.76825302,16625.76360582
1661349600,2022-08-24 14:00:00,BTC/USDT,21437,21479,21435,21479,0.65305487,14026.965552729998
1661346000,2022-08-24 13:00:00,BTC/USDT,21427,21446,21400,21435,0.20664491,4429.43364585
1661342400,2022-08-24 12:00:00,BTC/USDT,21461,21506,21423,21506,5.45089267,117226.89776102
1661338800,2022-08-24 11:00:00,BTC/USDT,21295,21450,21295,21446,8.71053748,186806.18679607997
1661335200,2022-08-24 10:00:00,BTC/USDT,21308,21382,21265,21274,6.30168058,134061.95265892
1661331600,2022-08-24 09:00:00,BTC/USDT,21349,21370,21296,21311,1.68316641,35869.959363509995
1661328000,2022-08-24 08:00:00,BTC/USDT,21318,21416,21312,21354,1.40692174,30043.406835960002
1661324400,2022-08-24 07:00:00,BTC/USDT,21409,21442,21255,21314,0.11503082,2451.76689748
1661320800,2022-08-24 06:00:00,BTC/USDT,21430,21431,21352,21403,0.07665451,1640.6364775299999
1661317200,2022-08-24 05:00:00,BTC/USDT,21389,21488,21389,21419,0.09136982,1957.0501745800002
1661313600,2022-08-24 04:00:00,BTC/USDT,21243,21308,21243,21308,1.92000000,40911.36
1661310000,2022-08-24 03:00:00,BTC/USDT,21173,21278,21173,21269,1.62000000,34455.78
1661306400,2022-08-24 02:00:00,BTC/USDT,21315,21315,21165,21165,0.06229927,1318.56404955
1661302800,2022-08-24 01:00:00,BTC/USDT,21408,21412,21213,21216,0.34358079,7289.41004064
1661299200,2022-08-24 00:00:00,BTC/USDT,21522,21522,21337,21337,0.25766187,5497.731320190001
1661295600,2022-08-23 23:00:00,BTC/USDT,21520,21520,21520,21520,0.00000000,0.0
1661292000,2022-08-23 22:00:00,BTC/USDT,21539,21583,21520,21520,0.05141863,1106.5289175999999
1661288400,2022-08-23 21:00:00,BTC/USDT,21475,21487,21443,21487,0.05516641,1185.36065167
1661284800,2022-08-23 20:00:00,BTC/USDT,21546,21562,21486,21490,0.02413103,518.5758347
1661281200,2022-08-23 19:00:00,BTC/USDT,21558,21558,21502,21502,0.08468001,1820.78957502
1661277600,2022-08-23 18:00:00,BTC/USDT,21514,21574,21507,21539,0.64911807,13981.35410973
1661274000,2022-08-23 17:00:00,BTC/USDT,21464,21509,21414,21414,0.16117630,3451.4292882
1661270400,2022-08-23 16:00:00,BTC/USDT,21475,21475,21388,21448,0.92324724,19801.80680352
1661266800,2022-08-23 15:00:00,BTC/USDT,21414,21541,21414,21454,0.04252351,912.29938354
1661263200,2022-08-23 14:00:00,BTC/USDT,21580,21645,21449,21464,0.07429754,1594.7223985599999
1661259600,2022-08-23 13:00:00,BTC/USDT,21428,21539,21370,21539,1.22997282,26492.38456998
1661256000,2022-08-23 12:00:00,BTC/USDT,21466,21476,21410,21418,0.02211779,473.71882622
1661252400,2022-08-23 11:00:00,BTC/USDT,21424,21472,21373,21472,0.03047873,654.43929056
1661248800,2022-08-23 10:00:00,BTC/USDT,21371,21415,21328,21415,1.60239964,34315.3882906
1661245200,2022-08-23 09:00:00,BTC/USDT,21483,21524,21314,21524,0.05037841,1084.34489684
1661241600,2022-08-23 08:00:00,BTC/USDT,21316,21496,21316,21496,0.34644438,7447.16839248
1661238000,2022-08-23 07:00:00,BTC/USDT,21088,21231,21063,21214,0.05535138,1174.2241753199999
1661234400,2022-08-23 06:00:00,BTC/USDT,20901,21042,20899,21042,0.26150817,5502.65491314
1661230800,2022-08-23 05:00:00,BTC/USDT,21260,21260,20962,20973,0.78554180,16475.1681714
1661227200,2022-08-23 04:00:00,BTC/USDT,21251,21300,21244,21284,0.16132893,3433.7249461200004
1661223600,2022-08-23 03:00:00,BTC/USDT,21339,21339,21339,21339,0.00702100,149.821119
1661220000,2022-08-23 02:00:00,BTC/USDT,21309,21348,21309,21347,0.01235700,263.784879
1661216400,2022-08-23 01:00:00,BTC/USDT,21366,21366,21349,21349,0.00283307,60.48321143
1661212800,2022-08-23 00:00:00,BTC/USDT,21418,21449,21305,21305,0.00569297,121.28872585
1661209200,2022-08-22 23:00:00,BTC/USDT,21178,21411,21166,21405,0.26072373,5580.7914406499995
1661205600,2022-08-22 22:00:00,BTC/USDT,21127,21227,21126,21203,0.09262518,1963.93169154
1661202000,2022-08-22 21:00:00,BTC/USDT,21107,21107,21062,21074,0.03968225,836.2637365
1661198400,2022-08-22 20:00:00,BTC/USDT,21134,21158,21097,21097,0.45781776,9658.58128272
1661194800,2022-08-22 19:00:00,BTC/USDT,21030,21112,21028,21050,0.19370264,4077.440572
1661191200,2022-08-22 18:00:00,BTC/USDT,21227,21227,20991,20991,0.05678763,1192.02914133
1661187600,2022-08-22 17:00:00,BTC/USDT,21301,21303,21248,21248,0.11951486,2539.45174528
1661184000,2022-08-22 16:00:00,BTC/USDT,21410,21522,21360,21361,0.28586737,6106.41289057
1661180400,2022-08-22 15:00:00,BTC/USDT,21244,21393,21244,21393,0.00714692,152.89405956000002
1661176800,2022-08-22 14:00:00,BTC/USDT,21317,21317,21317,21317,0.00000000,0.0
1661173200,2022-08-22 13:00:00,BTC/USDT,21215,21317,21094,21317,0.03861530,823.1623500999999
1661169600,2022-08-22 12:00:00,BTC/USDT,21270,21302,21181,21212,0.01698720,360.3324864
1661166000,2022-08-22 11:00:00,BTC/USDT,21293,21305,21211,21241,0.15823689,3361.1097804899996
1661162400,2022-08-22 10:00:00,BTC/USDT,21143,21316,21143,21255,0.03993772,848.8762386000001
1661158800,2022-08-22 09:00:00,BTC/USDT,21198,21198,21109,21175,0.04970643,1052.53365525
1661155200,2022-08-22 08:00:00,BTC/USDT,21008,21107,20903,21107,2.82100980,59543.0538486
1661151600,2022-08-22 07:00:00,BTC/USDT,21352,21363,21081,21081,0.15206463,3205.67446503
1661148000,2022-08-22 06:00:00,BTC/USDT,21376,21376,21310,21337,0.00610429,130.24723573
1661144400,2022-08-22 05:00:00,BTC/USDT,21439,21455,21439,21455,0.00273705,58.72340775
1661140800,2022-08-22 04:00:00,BTC/USDT,21434,21450,21434,21450,0.08650120,1855.45074
1661137200,2022-08-22 03:00:00,BTC/USDT,21450,21450,21450,21450,0.00000000,0.0
1661133600,2022-08-22 02:00:00,BTC/USDT,21450,21450,21450,21450,0.00128288,27.517775999999998
1661130000,2022-08-22 01:00:00,BTC/USDT,21467,21467,21467,21467,0.00000000,0.0
1661126400,2022-08-22 00:00:00,BTC/USDT,21421,21508,21414,21467,0.04777093,1025.4985543100001
1661122800,2022-08-21 23:00:00,BTC/USDT,21605,21634,21539,21539,0.03033240,653.3295636
